year,tag,number,year_total
2014,composer-php,1186,2164701
2014,composition,179,2164701
2014,compression,735,2164701
2014,computational-geometry,277,2164701
2014,computer-science,313,2164701
2014,computer-vision,951,2164701
2014,concat,240,2164701
2014,concatenation,744,2164701
2014,concurrency,1924,2164701
2014,conda,64,2164701
2014,condition,568,2164701
2014,conditional,634,2164701
2014,conditional-formatting,177,2164701
2014,conditional-statements,421,2164701
2014,config,566,2164701
2014,configuration,1559,2164701
2014,configuration-files,176,2164701
2014,configure,149,2164701
2014,conflict,218,2164701
2014,connect,300,2164701
2014,connection,934,2164701
2014,connection-pooling,304,2164701
2014,connection-string,465,2164701
2014,console,1334,2164701
2014,console-application,605,2164701
2014,const,594,2164701
2014,constants,456,2164701
2014,constexpr,150,2164701
2014,constraints,725,2164701
2014,constructor,2177,2164701
2014,contact,220,2164701
2014,contact-form,203,2164701
2014,contact-form-7,99,2164701
2014,contacts,236,2164701
2014,containers,543,2164701
2014,contains,290,2164701
2014,contenteditable,296,2164701
2014,content-management-system,693,2164701
2014,content-type,238,2164701
2014,context-free-grammar,161,2164701
2014,contextmenu,463,2164701
2014,continuous-deployment,94,2164701
2014,continuous-integration,761,2164701
2014,contour,200,2164701
2014,controller,1760,2164701
2014,controls,702,2164701
2014,converter,713,2164701
2014,conv-neural-network,2,2164701
2014,convolution,128,2164701
2014,cookies,3767,2164701
2014,coordinates,643,2164701
2014,copy,1166,2164701
2014,copy-constructor,261,2164701
2014,copy-paste,271,2164701
2014,coq,167,2164701
2014,cordova,10215,2164701
2014,cordova-plugins,426,2164701
2014,core,157,2164701
2014,core-animation,446,2164701
2014,core-audio,266,2164701
2014,core-bluetooth,434,2164701
2014,core-data,3594,2164701
2014,core-graphics,476,2164701
2014,core-location,360,2164701
2014,core-plot,287,2164701
2014,corona,740,2164701
2014,correlation,231,2164701
2014,cors,1268,2164701
2014,couchbase,448,2164701
2014,couchdb,634,2164701
2014,count,2015,2164701
2014,countdown,249,2164701
2014,countdowntimer,225,2164701
2014,counter,517,2164701
2014,cout,221,2164701
2014,covariance,179,2164701
2014,cpan,127,2164701
2014,cpanel,434,2164701
2014,c-preprocessor,612,2164701
2014,cpu,464,2164701
2014,cpu-architecture,138,2164701
2014,cpu-registers,163,2164701
2014,cpu-usage,270,2164701
2014,cq5,602,2164701
2014,cql,268,2164701
2014,cqrs,155,2164701
2014,crash,1423,2164701
2014,crashlytics,141,2164701
2014,crash-reports,177,2164701
2014,createjs,195,2164701
2014,create-table,194,2164701
2014,credentials,171,2164701
2014,credit-card,111,2164701
2014,criteria,347,2164701
2014,criteria-api,129,2164701
2014,crm,415,2164701
2014,cron,1589,2164701
2014,crontab,490,2164701
2014,crop,339,2164701
2014,cross-browser,817,2164701
2014,cross-compiling,413,2164701
2014,cross-domain,698,2164701
2014,cross-platform,457,2164701
2014,crosstab,147,2164701
2014,cross-validation,115,2164701
2014,crud,302,2164701
2014,cruisecontrol.net,85,2164701
2014,cryptography,1229,2164701
2014,crystal-reports,1491,2164701
2014,csrf,423,2164701
2014,css,86517,2164701
2014,css3,12708,2164701
2014,css-animations,657,2164701
2014,css-float,685,2164701
2014,css-position,612,2164701
2014,css-selectors,1185,2164701
2014,css-shapes,292,2164701
2014,css-tables,208,2164701
2014,css-transforms,227,2164701
2014,css-transitions,592,2164701
2014,c-strings,122,2164701
2014,csv,7900,2164701
2014,ctypes,299,2164701
2014,cube,77,2164701
2014,cucumber,699,2164701
2014,cuda,1589,2164701
2014,curl,4460,2164701
2014,currency,286,2164701
2014,cursor,936,2164701
2014,curve-fitting,252,2164701
2014,custom-attributes,115,2164701
2014,custom-controls,406,2164701
2014,custom-fields,163,2164701
2014,customization,446,2164701
2014,custom-post-type,381,2164701
2014,cut,179,2164701
2014,cvs,140,2164701
2014,cxf,741,2164701
2014,cx-freeze,204,2164701
2014,cycle,126,2164701
2014,cygwin,925,2164701
2014,cypher,1165,2164701
2014,cython,461,2164701
2014,d,390,2164701
2014,d3.js,5417,2164701
2014,daemon,296,2164701
2014,dagger-2,5,2164701
2014,dao,238,2164701
2014,dapper,242,2164701
2014,dart,2437,2164701
2014,dart-polymer,514,2164701
2014,dashboard,140,2164701
2014,data.table,1020,2164701
2014,data-access-layer,100,2164701
2014,data-analysis,127,2164701
2014,data-annotations,320,2164701
2014,database,18403,2164701
2014,database-administration,189,2164701
2014,database-backups,147,2164701
2014,database-connection,754,2164701
2014,database-design,1893,2164701
2014,database-migration,361,2164701
2014,database-performance,320,2164701
2014,database-replication,176,2164701
2014,database-schema,354,2164701
2014,data-binding,1714,2164701
2014,datacontext,133,2164701
2014,data-conversion,118,2164701
2014,dataframe,2658,2164701
2014,datagrid,1727,2164701
2014,datagridview,2570,2164701
2014,data-manipulation,92,2164701
2014,datamapper,95,2164701
2014,data-mining,361,2164701
2014,data-modeling,180,2164701
2014,data-science,2,2164701
2014,dataset,852,2164701
2014,datasource,492,2164701
2014,datastax,296,2164701
2014,datastax-enterprise,251,2164701
2014,data-structures,2493,2164701
2014,datatable,2190,2164701
2014,datatables,1160,2164701
2014,datatemplate,246,2164701
2014,data-visualization,395,2164701
2014,data-warehouse,238,2164701
2014,date,7868,2164701
2014,datediff,149,2164701
2014,date-format,292,2164701
2014,date-formatting,147,2164701
2014,datepicker,2051,2164701
2014,datetime,6190,2164701
2014,datetime-format,231,2164701
2014,datetimepicker,321,2164701
2014,dax,68,2164701
2014,db2,1152,2164701
2014,dbcontext,266,2164701
2014,dbi,118,2164701
2014,dbpedia,167,2164701
2014,dc.js,319,2164701
2014,ddl,152,2164701
2014,deadlock,320,2164701
2014,debian,1101,2164701
2014,debugging,4478,2164701
2014,decimal,807,2164701
2014,decision-tree,142,2164701
2014,declaration,326,2164701
2014,decode,355,2164701
2014,decoding,147,2164701
2014,decorator,338,2164701
2014,deep-learning,62,2164701
2014,deep-linking,117,2164701
2014,default,339,2164701
2014,default-value,186,2164701
2014,definition,141,2164701
2014,delay,547,2164701
2014,delayed-job,185,2164701
2014,delegates,1153,2164701
2014,delete-file,188,2164701
2014,delete-row,233,2164701
2014,delimiter,312,2164701
2014,delphi,5184,2164701
2014,delphi-2010,76,2164701
2014,delphi-7,304,2164701
2014,delphi-xe,173,2164701
2014,delphi-xe2,299,2164701
2014,dependencies,1038,2164701
2014,dependency-injection,2137,2164701
2014,dependency-management,286,2164701
2014,dependency-properties,211,2164701
2014,deployment,2001,2164701
2014,deprecated,210,2164701
2014,depth-first-search,172,2164701
2014,derby,342,2164701
2014,deserialization,747,2164701
2014,design,2046,2164701
2014,designer,114,2164701
2014,design-patterns,2783,2164701
2014,desktop,207,2164701
2014,desktop-application,220,2164701
2014,destructor,310,2164701
2014,detection,226,2164701
2014,development-environment,216,2164701
2014,devexpress,812,2164701
2014,device,351,2164701
2014,device-driver,102,2164701
2014,devise,2344,2164701
2014,devops,2,2164701
2014,diagram,176,2164701
2014,dialog,1348,2164701
2014,dicom,132,2164701
2014,dictionary,4798,2164701
2014,diff,375,2164701
2014,difference,250,2164701
2014,digital-ocean,268,2164701
2014,digital-signature,339,2164701
2014,dijkstra,173,2164701
2014,direct3d,140,2164701
2014,directive,319,2164701
2014,directory,1193,2164701
2014,directory-structure,140,2164701
2014,directshow,245,2164701
2014,directx,654,2164701
2014,directx-11,309,2164701
2014,disassembly,135,2164701
2014,dispatcher,166,2164701
2014,display,3,2164701
2014,dispose,215,2164701
2014,distance,377,2164701
2014,distinct,508,2164701
2014,distributed,216,2164701
2014,distributed-computing,195,2164701
2014,distribution,227,2164701
2014,division,231,2164701
2014,django,21161,2164701
2014,django-admin,750,2164701
2014,django-authentication,128,2164701
2014,django-celery,148,2164701
2014,django-cms,183,2164701
2014,django-forms,1172,2164701
2014,django-haystack,211,2164701
2014,django-models,2079,2164701
2014,django-orm,239,2164701
2014,django-queryset,410,2164701
2014,django-rest-framework,1036,2164701
2014,django-south,227,2164701
2014,django-templates,1173,2164701
2014,django-urls,275,2164701
2014,django-views,989,2164701
2014,dll,2803,2164701
2014,dllimport,192,2164701
2014,dns,1508,2164701
2014,docker,1952,2164701
2014,docker-compose,1,2164701
2014,dockerfile,37,2164701
2014,docker-machine,2,2164701
2014,doctrine,1023,2164701
2014,doctrine2,2782,2164701
2014,doctype,96,2164701
2014,document,263,2164701
2014,documentation,356,2164701
2014,docusign,264,2164701
2014,docusignapi,503,2164701
2014,docx,248,2164701
2014,dojo,1338,2164701
2014,dom,3791,2164701
2014,domain-driven-design,542,2164701
2014,domdocument,356,2164701
2014,dompdf,162,2164701
2014,dos,254,2164701
2014,dotnet-httpclient,250,2164701
2014,dotnetnuke,341,2164701
2014,dotnetopenauth,76,2164701
2014,double,1057,2164701
2014,doubly-linked-list,174,2164701
2014,do-while,297,2164701
2014,download,1738,2164701
2014,doxygen,322,2164701
2014,dplyr,550,2164701
2014,dql,179,2164701
2014,drag,233,2164701
2014,drag-and-drop,1318,2164701
2014,draggable,367,2164701
2014,draw,506,2164701
2014,drawable,354,2164701
2014,drawing,605,2164701
2014,drawrect,146,2164701
2014,dreamweaver,326,2164701
2014,driver,515,2164701
2014,drools,444,2164701
2014,dropbox,490,2164701
2014,dropbox-api,458,2164701
2014,drop-down-menu,2487,2164701
2014,dropwizard,238,2164701
2014,dropzone.js,267,2164701
2014,drupal,1843,2164701
2014,drupal-6,108,2164701
2014,drupal-7,1642,2164701
2014,drupal-8,27,2164701
2014,drupal-modules,194,2164701
2014,drupal-views,141,2164701
2014,dry,212,2164701
2014,dsl,165,2164701
2014,dtd,142,2164701
2014,dto,112,2164701
2014,dump,148,2164701
2014,duplicates,1097,2164701
2014,durandal,364,2164701
2014,dynamic,2754,2164701
2014,dynamic-arrays,219,2164701
2014,dynamic-linking,157,2164701
2014,dynamic-memory-allocation,182,2164701
2014,dynamic-programming,449,2164701
2014,dynamics-ax-2012,206,2164701
2014,dynamics-crm,573,2164701
2014,dynamics-crm-2011,819,2164701
2014,dynamics-crm-2013,517,2164701
2014,dynamic-sql,191,2164701
2014,each,539,2164701
2014,eager-loading,158,2164701
2014,ear,146,2164701
2014,ebay,167,2164701
2014,ebean,240,2164701
2014,echo,775,2164701
2014,eclipse,21659,2164701
2014,eclipse-cdt,331,2164701
2014,eclipselink,660,2164701
2014,eclipse-plugin,1565,2164701
2014,eclipse-rcp,676,2164701
2014,ecmascript-5,107,2164701
2014,ecmascript-6,192,2164701
2014,e-commerce,477,2164701
2014,ecto,7,2164701
2014,edit,356,2164701
2014,editor,561,2164701
2014,ef-code-first,1022,2164701
2014,ef-migrations,38,2164701
2014,egit,216,2164701
2014,ehcache,266,2164701
2014,eigen,285,2164701
2014,ejabberd,214,2164701
2014,ejb,950,2164701
2014,ejb-3.0,230,2164701
2014,ejb-3.1,164,2164701
2014,ejs,243,2164701
2014,el,329,2164701
2014,elastic-beanstalk,576,2164701
2014,elasticsearch,3912,2164701
2014,electron,14,2164701
2014,element,381,2164701
2014,elements,213,2164701
2014,elementtree,222,2164701
2014,elf,170,2164701
2014,elisp,732,2164701
2014,elixir,223,2164701
2014,elk-stack,4,2164701
2014,elm,62,2164701
2014,eloquent,1993,2164701
2014,emacs,2571,2164701
2014,email,7161,2164701
2014,email-attachments,272,2164701
2014,embed,425,2164701
2014,embedded,901,2164701
2014,embedded-jetty,158,2164701
2014,embedded-linux,395,2164701
2014,embedded-resource,207,2164701
2014,ember.js,5605,2164701
2014,ember-cli,618,2164701
2014,ember-data,1344,2164701
2014,emgucv,254,2164701
2014,emoji,171,2164701
2014,emr,141,2164701
2014,emulation,469,2164701
2014,encapsulation,198,2164701
2014,encode,275,2164701
2014,encoding,2351,2164701
2014,encryption,3860,2164701
2014,endianness,234,2164701
2014,enterprise-architect,180,2164701
2014,enterprise-library,112,2164701
2014,entity,658,2164701
2014,entity-framework,11094,2164701
2014,entity-framework-4,329,2164701
2014,entity-framework-4.1,35,2164701
2014,entity-framework-5,595,2164701
2014,entity-framework-6,1459,2164701
2014,entity-framework-core,26,2164701
2014,entitymanager,232,2164701
2014,entity-relationship,286,2164701
2014,enumeration,212,2164701
2014,enums,2301,2164701
2014,environment,188,2164701
2014,environment-variables,849,2164701
2014,eof,204,2164701
2014,epplus,127,2164701
2014,equality,204,2164701
2014,equals,403,2164701
2014,equation,181,2164701
2014,erb,310,2164701
2014,erlang,1064,2164701
2014,error-handling,2005,2164701
2014,es6-promise,26,2164701
2014,esb,264,2164701
2014,escaping,879,2164701
2014,eslint,3,2164701
2014,esp8266,2,2164701
2014,ethernet,170,2164701
2014,etl,293,2164701
2014,eval,487,2164701
2014,event-handling,1037,2164701
2014,event-listener,189,2164701
2014,event-log,91,2164701
2014,events,3600,2164701
2014,exc-bad-access,282,2164701
2014,excel,19808,2164701
2014,excel-2007,443,2164701
2014,excel-2010,979,2164701
2014,excel-2013,296,2164701
2014,excel-formula,1911,2164701
2014,excel-interop,129,2164701
2014,excel-vba,9897,2164701
2014,exception,4180,2164701
2014,exception-handling,1658,2164701
2014,exchange-server,459,2164701
2014,exchangewebservices,441,2164701
2014,exe,474,2164701
2014,exec,659,2164701
2014,executable,275,2164701
2014,executable-jar,234,2164701
2014,execute,108,2164701
2014,execution,169,2164701
2014,executorservice,207,2164701
2014,exif,163,2164701
2014,exists,188,2164701
2014,exit,277,2164701
2014,expandablelistview,523,2164701
2014,expect,357,2164701
2014,explode,243,2164701
2014,export,856,2164701
2014,export-to-csv,364,2164701
2014,export-to-excel,312,2164701
2014,express,5352,2164701
2014,expression,843,2164701
2014,expression-blend,72,2164701
2014,expressionengine,109,2164701
2014,expression-trees,164,2164701
2014,extbase,154,2164701
2014,extend,202,2164701
2014,extends,237,2164701
2014,extension-methods,253,2164701
2014,extern,182,2164701
2014,external,394,2164701
2014,extjs,3651,2164701
2014,extjs4,785,2164701
2014,extjs4.1,214,2164701
2014,extjs4.2,526,2164701
2014,extjs5,268,2164701
2014,extract,464,2164701
2014,f#,1581,2164701
2014,fabric,187,2164701
2014,fabricjs,394,2164701
2014,facebook,11342,2164701
2014,facebook-android-sdk,302,2164701
2014,facebook-apps,164,2164701
2014,facebook-c#-sdk,107,2164701
2014,facebook-fql,427,2164701
2014,facebook-graph-api,5192,2164701
2014,facebook-ios-sdk,278,2164701
2014,facebook-javascript-sdk,669,2164701
2014,facebook-like,389,2164701
2014,facebook-login,412,2164701
2014,facebook-opengraph,294,2164701
2014,facebook-page,78,2164701
2014,facebook-php-sdk,637,2164701
2014,facebook-sdk-4.0,105,2164701
2014,face-detection,130,2164701
2014,facelets,170,2164701
2014,factory,343,2164701
2014,factory-bot,344,2164701
2014,factory-pattern,155,2164701
2014,fade,226,2164701
2014,fadein,264,2164701
2014,fadeout,166,2164701
2014,fancybox,691,2164701
2014,fancybox-2,309,2164701
2014,fastcgi,237,2164701
2014,fatal-error,264,2164701
2014,favicon,154,2164701
2014,fedora,306,2164701
2014,feed,189,2164701
2014,fetch,361,2164701
2014,ffmpeg,1763,2164701
2014,fft,516,2164701
2014,fgets,234,2164701
2014,fibonacci,243,2164701
2014,fiddler,338,2164701
2014,field,624,2164701
2014,file,8187,2164701
2014,file-get-contents,351,2164701
2014,file-handling,126,2164701
2014,file-io,3267,2164701
2014,filemaker,147,2164701
2014,filenames,435,2164701
2014,filenotfoundexception,223,2164701
2014,filepath,282,2164701
2014,file-permissions,347,2164701
2014,filereader,336,2164701
2014,filesize,134,2164701
2014,filestream,303,2164701
2014,filesystems,732,2164701
2014,file-transfer,207,2164701
2014,file-upload,3163,2164701
2014,fill,151,2164701
2014,filter,2266,2164701
2014,filtering,637,2164701
2014,final,187,2164701
2014,finance,84,2164701
2014,find,1203,2164701
2014,firebase,1407,2164701
2014,firebase-authentication,2,2164701
2014,firebase-database,30,2164701
2014,firebase-security,140,2164701
2014,firebird,318,2164701
2014,firebug,279,2164701
2014,firefox,4810,2164701
2014,firefox-addon,1223,2164701
2014,firefox-addon-sdk,536,2164701
2014,firemonkey,450,2164701
2014,firewall,260,2164701
2014,fixed,342,2164701
2014,flags,148,2164701
2014,flash,3784,2164701
2014,flash-builder,248,2164701
2014,flash-cs5,121,2164701
2014,flask,2856,2164701
2014,flask-sqlalchemy,453,2164701
2014,flex,1199,2164701
2014,flex3,84,2164701
2014,flex4,213,2164701
2014,flex4.5,89,2164701
2014,flexbox,468,2164701
2014,flex-lexer,210,2164701
2014,flexslider,259,2164701
2014,flickr,166,2164701
2014,floating-point,1292,2164701
2014,flot,433,2164701
2014,flowtype,5,2164701
2014,fluent-nhibernate,438,2164701
2014,fluid,133,2164701
2014,flume,169,2164701
2014,flux,36,2164701
2014,flyway,129,2164701
2014,focus,669,2164701
2014,folder,627,2164701
2014,folders,175,2164701
2014,font-awesome,518,2164701
2014,font-face,425,2164701
2014,fonts,2401,2164701
2014,font-size,273,2164701
2014,footer,452,2164701
2014,fopen,340,2164701
2014,foreach,2692,2164701
2014,forecasting,101,2164701
2014,foreign-key-relationship,308,2164701
2014,foreign-keys,860,2164701
2014,fork,743,2164701
2014,for-loop,5966,2164701
2014,format,1112,2164701
2014,formatting,1131,2164701
2014,forms,14254,2164701
2014,forms-authentication,298,2164701
2014,form-submit,335,2164701
2014,formula,489,2164701
2014,fortran,1348,2164701
2014,fortran90,257,2164701
2014,fosuserbundle,474,2164701
2014,foursquare,179,2164701
2014,fpdf,229,2164701
2014,fpga,242,2164701
2014,fragment,1337,2164701
2014,frame,435,2164701
2014,frame-rate,194,2164701
2014,frameworks,1054,2164701
2014,fread,170,2164701
2014,free,249,2164701
2014,freebsd,226,2164701
2014,freemarker,237,2164701
2014,freepascal,129,2164701
2014,freeze,198,2164701
2014,frequency,294,2164701
2014,friend,155,2164701
2014,frontend,441,2164701
2014,fs,94,2164701
2014,fstream,337,2164701
2014,ftp,1737,2164701
2014,fullcalendar,846,2164701
