Date,SVENY01,SVENY02,SVENY03,SVENY04,SVENY05,SVENY06,SVENY07,SVENY08,SVENY09,SVENY10,SVENY11,SVENY12,SVENY13,SVENY14,SVENY15,SVENY16,SVENY17,SVENY18,SVENY19,SVENY20,SVENY21,SVENY22,SVENY23,SVENY24,SVENY25,SVENY26,SVENY27,SVENY28,SVENY29,SVENY30
2001-05-01,4.0169,4.2765,4.5228,4.7378,4.9265,5.0926,5.2388,5.3671,5.4793,5.577,5.6617,5.7344,5.7965,5.8489,5.8925,5.9283,5.9569,5.9792,5.9957,6.007,6.0136,6.0162,6.015,6.0105,6.0031,5.9931,5.9808,5.9665,5.9504,5.9328
2001-04-30,4.0686,4.3358,4.5805,4.7926,4.9783,5.1417,5.2856,5.412,5.5227,5.6192,5.703,5.7752,5.8369,5.8892,5.9328,5.9688,5.9978,6.0205,6.0375,6.0495,6.0569,6.0601,6.0598,6.0561,6.0496,6.0405,6.0291,6.0157,6.0005,5.9838
2001-04-27,4.0497,4.3067,4.5499,4.765,4.9557,5.1247,5.2742,5.4061,5.522,5.6234,5.7116,5.7879,5.8533,5.9089,5.9555,5.9941,6.0254,6.0501,6.0689,6.0823,6.0909,6.0951,6.0956,6.0925,6.0864,6.0775,6.0661,6.0527,6.0373,6.0203
2001-04-26,3.9511,4.1717,4.4038,4.6159,4.8065,4.977,5.1289,5.2637,5.3829,5.4878,5.5796,5.6594,5.7284,5.7875,5.8375,5.8794,5.9139,5.9416,5.9632,5.9794,5.9905,5.9972,5.9998,5.9988,5.9945,5.9873,5.9776,5.9655,5.9514,5.9355
2001-04-25,3.993,4.2451,4.4812,4.6946,4.8862,5.0575,5.21,5.3453,5.4649,5.5702,5.6622,5.7424,5.8116,5.8708,5.9211,5.9631,5.9976,6.0255,6.0471,6.0633,6.0745,6.0811,6.0838,6.0827,6.0785,6.0713,6.0615,6.0494,6.0353,6.0193
2001-04-24,3.8961,4.1495,4.3934,4.6131,4.8102,4.9865,5.1438,5.2836,5.4075,5.5168,5.6128,5.6966,5.7694,5.8319,5.8853,5.9303,5.9676,5.998,6.0221,6.0404,6.0537,6.0622,6.0666,6.0672,6.0643,6.0584,6.0498,6.0388,6.0255,6.0104
2001-04-23,3.8932,4.1538,4.3985,4.6151,4.8077,4.9793,5.132,5.2676,5.3878,5.4938,5.587,5.6685,5.7392,5.8003,5.8524,5.8965,5.9332,5.9632,5.9872,6.0056,6.0191,6.0281,6.033,6.0343,6.0322,6.0272,6.0196,6.0095,5.9974,5.9834
2001-04-20,4.0022,4.2685,4.5074,4.7184,4.9062,5.0734,5.2223,5.3545,5.4715,5.5747,5.6652,5.7443,5.8129,5.8719,5.9223,5.9647,6.0,6.0287,6.0515,6.069,6.0816,6.0898,6.094,6.0947,6.0922,6.0868,6.0788,6.0686,6.0563,6.0422
2001-04-19,4.0798,4.2891,4.508,4.7107,4.8948,5.0606,5.2092,5.3417,5.4595,5.5637,5.6553,5.7355,5.8053,5.8655,5.9169,5.9604,5.9966,6.0262,6.0498,6.068,6.0812,6.09,6.0948,6.0959,6.0937,6.0886,6.0809,6.0708,6.0586,6.0445
2001-04-18,4.0934,4.2362,4.423,4.6078,4.7805,4.9386,5.082,5.211,5.3266,5.4295,5.5208,5.6013,5.6718,5.7331,5.7861,5.8313,5.8695,5.9013,5.9272,5.9477,5.9634,5.9746,5.9817,5.9853,5.9855,5.9827,5.9773,5.9694,5.9593,5.9474
2001-04-17,4.2854,4.4004,4.5589,4.7248,4.8844,5.0323,5.1668,5.2878,5.3955,5.4907,5.5742,5.647,5.7098,5.7634,5.8088,5.8465,5.8773,5.9018,5.9206,5.9343,5.9433,5.948,5.949,5.9466,5.9412,5.933,5.9224,5.9097,5.8951,5.8788
2001-04-16,4.369,4.4893,4.6368,4.7931,4.9474,5.0939,5.2294,5.3524,5.4626,5.5601,5.6453,5.719,5.7819,5.8348,5.8785,5.9138,5.9415,5.9622,5.9766,5.9853,5.9889,5.9879,5.9828,5.9741,5.9621,5.9472,5.9297,5.9101,5.8885,5.8652
2001-04-12,4.2602,4.3714,4.5222,4.6828,4.8399,4.9872,5.1222,5.2442,5.3532,5.4498,5.5346,5.6085,5.6722,5.7266,5.7725,5.8105,5.8415,5.8659,5.8845,5.8978,5.9063,5.9104,5.9107,5.9075,5.9011,5.8919,5.8803,5.8665,5.8507,5.8332
2001-04-11,4.2015,4.2898,4.4443,4.6123,4.7757,4.9282,5.0676,5.1936,5.3063,5.4066,5.4951,5.5728,5.6403,5.6986,5.7484,5.7903,5.8252,5.8535,5.876,5.893,5.9052,5.913,5.9167,5.9169,5.9138,5.9078,5.8992,5.8883,5.8753,5.8604
2001-04-10,4.1481,4.2526,4.3971,4.5577,4.7207,4.8784,5.0264,5.1628,5.2865,5.3975,5.4959,5.5825,5.6577,5.7224,5.7773,5.8232,5.8608,5.8908,5.9138,5.9305,5.9415,5.9472,5.9483,5.9451,5.938,5.9275,5.914,5.8978,5.8791,5.8582
2001-04-09,4.0328,4.1149,4.2621,4.4274,4.5918,4.7475,4.8914,5.0225,5.1408,5.2465,5.3405,5.4234,5.496,5.559,5.6133,5.6595,5.6982,5.7302,5.7559,5.776,5.7909,5.8011,5.8071,5.8092,5.8078,5.8033,5.7959,5.786,5.7738,5.7596
2001-04-06,4.0063,4.0845,4.2346,4.4007,4.5636,4.7167,4.8576,4.9857,5.1013,5.2048,5.297,5.3787,5.4504,5.5131,5.5673,5.6138,5.6532,5.6861,5.713,5.7344,5.7509,5.7628,5.7706,5.7747,5.7754,5.773,5.7678,5.7601,5.7502,5.7382
2001-04-05,4.1179,4.1904,4.3355,4.5,4.6634,4.8178,4.96,5.0892,5.2055,5.3091,5.401,5.4818,5.5523,5.6133,5.6655,5.7097,5.7466,5.7767,5.8008,5.8192,5.8326,5.8413,5.8459,5.8467,5.8442,5.8385,5.8302,5.8193,5.8063,5.7913
2001-04-04,4.0596,4.1283,4.2808,4.4515,4.6192,4.7764,4.9207,5.0514,5.1688,5.2735,5.3663,5.4479,5.5191,5.5809,5.6339,5.6788,5.7164,5.7473,5.772,5.7912,5.8052,5.8147,5.8199,5.8214,5.8195,5.8145,5.8068,5.7965,5.7841,5.7697
2001-04-03,4.0971,4.1653,4.3045,4.4667,4.6305,4.7866,4.931,5.0621,5.1796,5.2841,5.376,5.4562,5.5256,5.5849,5.6349,5.6765,5.7104,5.7373,5.7578,5.7725,5.782,5.7867,5.7873,5.7839,5.7772,5.7674,5.7549,5.7399,5.7228,5.7039
2001-04-02,4.1925,4.247,4.3738,4.526,4.682,4.832,4.9714,5.0985,5.2126,5.3142,5.4036,5.4817,5.5491,5.6068,5.6554,5.6957,5.7285,5.7544,5.7741,5.788,5.7969,5.8011,5.8011,5.7974,5.7904,5.7803,5.7676,5.7525,5.7353,5.7163
2001-03-30,4.1704,4.2154,4.3534,4.5104,4.665,4.81,4.9431,5.0639,5.1724,5.2693,5.3553,5.431,5.4973,5.5548,5.6043,5.6464,5.6817,5.7108,5.7343,5.7526,5.7662,5.7756,5.7811,5.783,5.7819,5.7778,5.7713,5.7624,5.7514,5.7386
2001-03-29,4.238,4.286,4.4265,4.5823,4.7336,4.8745,5.0033,5.1195,5.2236,5.3162,5.3981,5.47,5.5326,5.5868,5.6331,5.6723,5.7049,5.7316,5.7529,5.7692,5.7811,5.7888,5.7929,5.7937,5.7915,5.7866,5.7792,5.7697,5.7583,5.7452
2001-03-28,4.3093,4.3378,4.4529,4.5939,4.7376,4.8745,5.001,5.1158,5.2189,5.3104,5.391,5.4614,5.5223,5.5745,5.6187,5.6555,5.6856,5.7096,5.7281,5.7415,5.7503,5.7551,5.7561,5.7538,5.7485,5.7405,5.7301,5.7176,5.7032,5.6872
2001-03-27,4.3787,4.3995,4.5015,4.6318,4.7674,4.8982,5.0198,5.1306,5.2299,5.3181,5.3956,5.463,5.5211,5.5705,5.612,5.6462,5.6738,5.6954,5.7115,5.7226,5.7293,5.7319,5.731,5.7267,5.7196,5.7099,5.6979,5.6839,5.668,5.6506
2001-03-26,4.2627,4.2588,4.3561,4.486,4.6221,4.7539,4.8769,4.9896,5.0913,5.1824,5.2633,5.3344,5.3965,5.4503,5.4963,5.5351,5.5675,5.5938,5.6147,5.6306,5.6419,5.6492,5.6527,5.6529,5.65,5.6445,5.6364,5.6262,5.614,5.6
2001-03-23,4.2544,4.2364,4.3233,4.4453,4.5752,4.702,4.821,4.9305,5.0298,5.1191,5.1985,5.2688,5.3304,5.3839,5.43,5.4692,5.502,5.529,5.5507,5.5676,5.58,5.5884,5.5932,5.5946,5.593,5.5887,5.582,5.5731,5.5622,5.5496
2001-03-22,4.1868,4.163,4.2488,4.3712,4.502,4.6301,4.7505,4.8615,4.9623,5.0531,5.1342,5.206,5.2692,5.3243,5.3718,5.4125,5.4468,5.4751,5.4982,5.5163,5.5299,5.5394,5.5452,5.5476,5.547,5.5436,5.5377,5.5295,5.5193,5.5073
2001-03-21,4.2314,4.2133,4.3023,4.4255,4.5559,4.6827,4.8016,4.9108,5.0099,5.0989,5.1783,5.2485,5.3102,5.3639,5.4102,5.4497,5.4829,5.5104,5.5326,5.55,5.5629,5.5719,5.5772,5.5793,5.5783,5.5747,5.5686,5.5603,5.5501,5.5381
2001-03-20,4.2553,4.2433,4.3413,4.4649,4.5905,4.7105,4.8219,4.924,5.0166,5.1,5.1746,5.2409,5.2996,5.351,5.3959,5.4345,5.4675,5.4953,5.5184,5.537,5.5516,5.5626,5.5702,5.5748,5.5766,5.5758,5.5728,5.5677,5.5608,5.5522
2001-03-19,4.3302,4.3181,4.4105,4.5274,4.6465,4.7603,4.8663,4.9636,5.0519,5.1317,5.2032,5.2669,5.3234,5.3731,5.4166,5.4542,5.4865,5.5138,5.5366,5.5553,5.5701,5.5814,5.5895,5.5947,5.5972,5.5974,5.5953,5.5912,5.5854,5.5779
2001-03-16,4.2676,4.2619,4.3614,4.4817,4.6025,4.7174,4.8243,4.9224,5.0117,5.0926,5.1654,5.2305,5.2885,5.3398,5.385,5.4244,5.4585,5.4878,5.5125,5.533,5.5498,5.563,5.573,5.5801,5.5845,5.5864,5.5861,5.5837,5.5795,5.5736
2001-03-15,4.2575,4.2585,4.3672,4.496,4.6241,4.7449,4.8564,4.958,5.0497,5.132,5.2053,5.2703,5.3275,5.3776,5.4209,5.4582,5.4898,5.5162,5.5379,5.5553,5.5687,5.5785,5.5851,5.5886,5.5894,5.5878,5.584,5.5782,5.5705,5.5613
2001-03-14,4.369,4.3575,4.4496,4.5637,4.6788,4.7883,4.8898,4.9826,5.0668,5.1424,5.2101,5.2702,5.3233,5.3698,5.4103,5.4452,5.475,5.5,5.5208,5.5375,5.5506,5.5604,5.5671,5.5711,5.5725,5.5717,5.5689,5.5641,5.5577,5.5498
2001-03-13,4.5058,4.4937,4.578,4.6845,4.7927,4.8958,4.9914,5.0788,5.1579,5.2289,5.2922,5.3484,5.3978,5.441,5.4784,5.5105,5.5378,5.5605,5.5791,5.594,5.6054,5.6137,5.6191,5.6219,5.6224,5.6208,5.6172,5.6119,5.605,5.5967
2001-03-12,4.5171,4.4922,4.5619,4.6613,4.767,4.8699,4.9664,5.055,5.1355,5.2078,5.2722,5.3293,5.3793,5.4229,5.4605,5.4926,5.5195,5.5418,5.5598,5.5739,5.5844,5.5916,5.5959,5.5975,5.5967,5.5937,5.5888,5.582,5.5737,5.5639
2001-03-09,4.5455,4.5089,4.5826,4.6849,4.7915,4.8941,4.9895,5.0768,5.1558,5.2265,5.2894,5.3449,5.3936,5.4358,5.4722,5.5032,5.5291,5.5505,5.5677,5.5811,5.591,5.5978,5.6016,5.6029,5.6019,5.5987,5.5936,5.5868,5.5784,5.5687
2001-03-08,4.5083,4.4618,4.5278,4.628,4.7357,4.841,4.9399,5.031,5.1137,5.1881,5.2545,5.3134,5.3651,5.4102,5.4491,5.4823,5.5103,5.5335,5.5523,5.5671,5.5782,5.586,5.5907,5.5926,5.5921,5.5892,5.5844,5.5776,5.5693,5.5594
2001-03-07,4.5229,4.4785,4.5473,4.6494,4.7585,4.8646,4.964,5.0553,5.138,5.2123,5.2784,5.3368,5.3881,5.4326,5.4709,5.5035,5.5308,5.5533,5.5714,5.5855,5.5959,5.6029,5.6069,5.6082,5.607,5.6035,5.598,5.5907,5.5817,5.5714
2001-03-06,4.5778,4.5293,4.6044,4.7118,4.8244,4.9329,5.034,5.1264,5.2099,5.2846,5.351,5.4095,5.4607,5.5051,5.5432,5.5755,5.6025,5.6246,5.6423,5.656,5.6659,5.6725,5.6761,5.6769,5.6753,5.6714,5.6655,5.6578,5.6484,5.6377
2001-03-05,4.6016,4.5457,4.6127,4.7136,4.8211,4.9255,5.0232,5.1128,5.1941,5.267,5.332,5.3895,5.4399,5.4837,5.5215,5.5536,5.5806,5.6029,5.6209,5.6349,5.6454,5.6525,5.6567,5.6582,5.6572,5.654,5.6489,5.6419,5.6334,5.6234
2001-03-02,4.5963,4.5242,4.5819,4.6816,4.792,4.9012,5.0043,5.0994,5.1858,5.2633,5.3324,5.3934,5.4468,5.4931,5.5328,5.5665,5.5946,5.6176,5.636,5.65,5.6602,5.6669,5.6703,5.6709,5.6688,5.6643,5.6578,5.6493,5.6391,5.6274
2001-03-01,4.5478,4.4573,4.5058,4.5982,4.7025,4.8064,4.9052,4.9969,5.0807,5.1564,5.2243,5.2848,5.3381,5.3849,5.4254,5.4603,5.4898,5.5145,5.5347,5.5509,5.5632,5.5722,5.578,5.5809,5.5813,5.5793,5.5752,5.5692,5.5615,5.5522
2001-02-28,4.5423,4.4646,4.5256,4.6278,4.7398,4.8499,4.9537,5.0494,5.1364,5.2147,5.2846,5.3466,5.4011,5.4485,5.4895,5.5245,5.5539,5.5783,5.5981,5.6136,5.6252,5.6332,5.6381,5.64,5.6393,5.6362,5.6309,5.6237,5.6148,5.6043
2001-02-27,4.5328,4.5008,4.5808,4.6848,4.7911,4.8929,4.9876,5.0745,5.1534,5.2246,5.2884,5.3452,5.3956,5.4398,5.4784,5.5118,5.5404,5.5645,5.5846,5.601,5.614,5.6238,5.6307,5.6351,5.6371,5.6369,5.6348,5.6309,5.6254,5.6184
2001-02-26,4.5343,4.5281,4.6293,4.7492,4.8681,4.98,5.083,5.1766,5.2609,5.3364,5.4034,5.4627,5.5146,5.5599,5.5989,5.6323,5.6604,5.6837,5.7027,5.7176,5.7289,5.7369,5.7419,5.7442,5.744,5.7415,5.737,5.7307,5.7228,5.7135
2001-02-23,4.6111,4.5844,4.6771,4.795,4.9142,5.0272,5.1313,5.2259,5.3109,5.3867,5.4537,5.5126,5.5639,5.6083,5.6462,5.6782,5.7048,5.7265,5.7436,5.7567,5.7661,5.7721,5.775,5.7752,5.7729,5.7684,5.7619,5.7536,5.7437,5.7324
2001-02-22,4.7188,4.6737,4.7555,4.8665,4.9807,5.0897,5.1906,5.2825,5.3651,5.4389,5.5042,5.5615,5.6115,5.6547,5.6916,5.7227,5.7485,5.7695,5.7862,5.7988,5.8078,5.8135,5.8162,5.8162,5.8138,5.8092,5.8026,5.7943,5.7845,5.7732
2001-02-21,4.7843,4.7306,4.7986,4.8964,4.9989,5.0978,5.19,5.2745,5.3511,5.4198,5.481,5.5352,5.5828,5.6242,5.66,5.6905,5.7163,5.7376,5.7549,5.7685,5.7787,5.7859,5.7903,5.7921,5.7917,5.7892,5.7848,5.7787,5.7711,5.7622
2001-02-20,4.8021,4.7324,4.7881,4.8788,4.977,5.073,5.1632,5.2462,5.3216,5.3893,5.4498,5.5032,5.5502,5.5911,5.6264,5.6564,5.6817,5.7027,5.7196,5.7328,5.7427,5.7495,5.7535,5.7551,5.7543,5.7515,5.7469,5.7405,5.7327,5.7236
2001-02-16,4.8167,4.7502,4.8018,4.8902,4.9877,5.0838,5.1744,5.2578,5.3335,5.4014,5.4619,5.5153,5.562,5.6025,5.6373,5.6668,5.6913,5.7115,5.7275,5.7398,5.7487,5.7545,5.7575,5.758,5.7562,5.7523,5.7466,5.7391,5.7303,5.72
2001-02-15,4.9481,4.8845,4.9234,4.9988,5.085,5.1714,5.2536,5.3297,5.3988,5.4609,5.5161,5.5648,5.6072,5.6439,5.6753,5.7017,5.7236,5.7413,5.7552,5.7656,5.7729,5.7773,5.7792,5.7786,5.776,5.7715,5.7652,5.7575,5.7483,5.738
2001-02-14,4.9027,4.8299,4.8672,4.9404,5.0236,5.1068,5.186,5.2594,5.3264,5.387,5.4412,5.4893,5.5317,5.5687,5.6008,5.6282,5.6513,5.6705,5.6862,5.6985,5.7077,5.7143,5.7183,5.72,5.7197,5.7175,5.7136,5.7082,5.7014,5.6934
2001-02-13,4.8404,4.7457,4.7766,4.853,4.9441,5.037,5.1261,5.2091,5.285,5.3535,5.4146,5.4687,5.5162,5.5574,5.5928,5.6228,5.6478,5.6683,5.6846,5.697,5.706,5.7118,5.7147,5.7151,5.713,5.7088,5.7028,5.695,5.6856,5.6749
2001-02-12,4.7751,4.6908,4.7408,4.8285,4.9248,5.0196,5.1089,5.1913,5.2663,5.3337,5.394,5.4474,5.4944,5.5354,5.5708,5.601,5.6265,5.6476,5.6648,5.6783,5.6884,5.6955,5.6998,5.7016,5.7011,5.6986,5.6942,5.6881,5.6806,5.6716
2001-02-09,4.7769,4.6864,4.7266,4.8069,4.8977,4.9882,5.0742,5.1539,5.2265,5.2921,5.3508,5.4029,5.4487,5.4888,5.5234,5.553,5.578,5.5988,5.6157,5.6289,5.639,5.646,5.6503,5.6522,5.6518,5.6494,5.6452,5.6394,5.632,5.6234
2001-02-08,4.8386,4.7596,4.8067,4.8897,4.9808,5.0705,5.1549,5.2325,5.3029,5.3662,5.4224,5.4721,5.5157,5.5534,5.5859,5.6134,5.6364,5.6553,5.6704,5.682,5.6905,5.6961,5.6991,5.6997,5.6982,5.6948,5.6897,5.683,5.675,5.6657
2001-02-07,4.8281,4.7461,4.7918,4.8751,4.9676,5.0588,5.1447,5.2237,5.2953,5.3595,5.4166,5.4669,5.5108,5.5488,5.5813,5.6088,5.6316,5.6502,5.6649,5.676,5.6839,5.6889,5.6913,5.6913,5.6891,5.6849,5.679,5.6716,5.6627,5.6526
2001-02-06,4.8426,4.7588,4.806,4.8897,4.9815,5.0714,5.1557,5.2331,5.3029,5.3654,5.4207,5.4693,5.5116,5.548,5.579,5.6051,5.6266,5.644,5.6576,5.6677,5.6747,5.6788,5.6804,5.6796,5.6768,5.672,5.6657,5.6578,5.6485,5.6381
2001-02-05,4.8158,4.7213,4.7643,4.8465,4.9381,5.0286,5.1139,5.1925,5.2637,5.3276,5.3845,5.4346,5.4784,5.5164,5.5489,5.5764,5.5993,5.618,5.6328,5.6441,5.6523,5.6574,5.66,5.6602,5.6582,5.6542,5.6486,5.6413,5.6327,5.6229
2001-02-02,4.7982,4.7057,4.7483,4.8325,4.9276,5.0222,5.1117,5.1943,5.2694,5.3368,5.3968,5.4498,5.4962,5.5364,5.5709,5.6001,5.6244,5.6443,5.6601,5.6721,5.6808,5.6864,5.6893,5.6895,5.6875,5.6835,5.6776,5.67,5.661,5.6506
2001-02-01,4.6841,4.6039,4.662,4.7552,4.8552,4.9528,5.0445,5.1288,5.2055,5.2745,5.3363,5.391,5.4393,5.4815,5.518,5.5494,5.5759,5.598,5.6161,5.6305,5.6414,5.6493,5.6544,5.6569,5.657,5.6551,5.6513,5.6457,5.6387,5.6302
2001-01-31,4.7343,4.6696,4.73,4.8278,4.9338,5.0375,5.1348,5.224,5.3046,5.3767,5.4407,5.497,5.546,5.5884,5.6245,5.655,5.6802,5.7007,5.7168,5.7289,5.7374,5.7426,5.7449,5.7445,5.7416,5.7366,5.7297,5.721,5.7108,5.6992
2001-01-30,4.8315,4.7563,4.7975,4.8829,4.9825,5.0833,5.1794,5.2682,5.3488,5.421,5.4848,5.5406,5.589,5.6304,5.6653,5.6943,5.7179,5.7364,5.7505,5.7604,5.7666,5.7694,5.7691,5.7661,5.7607,5.7531,5.7435,5.7322,5.7193,5.7051
2001-01-29,4.9061,4.8248,4.8741,4.9668,5.0712,5.1748,5.2726,5.3625,5.4438,5.5163,5.5805,5.6367,5.6854,5.7272,5.7625,5.792,5.816,5.8352,5.8498,5.8603,5.8672,5.8707,5.8712,5.869,5.8643,5.8575,5.8487,5.8382,5.8261,5.8127
2001-01-26,4.933,4.8245,4.8637,4.9514,5.0526,5.154,5.25,5.3384,5.4184,5.4898,5.553,5.6082,5.6561,5.6971,5.7317,5.7605,5.784,5.8025,5.8167,5.8267,5.8331,5.8362,5.8364,5.8338,5.8288,5.8217,5.8127,5.8019,5.7897,5.7761
2001-01-25,4.9615,4.8421,4.8747,4.958,5.0559,5.1543,5.2475,5.3331,5.4104,5.4792,5.5397,5.5923,5.6376,5.6761,5.7082,5.7346,5.7558,5.7721,5.784,5.7921,5.7965,5.7978,5.7961,5.7919,5.7854,5.7768,5.7664,5.7544,5.7409,5.7262
2001-01-24,4.9866,4.8655,4.9045,4.9925,5.0933,5.1936,5.2881,5.3748,5.453,5.5226,5.5839,5.6374,5.6835,5.7228,5.7559,5.7831,5.8052,5.8224,5.8353,5.8442,5.8495,5.8517,5.8509,5.8476,5.8419,5.8341,5.8245,5.8132,5.8006,5.7866
2001-01-23,4.9704,4.8419,4.8739,4.9591,5.0599,5.1615,5.2579,5.3467,5.427,5.4986,5.5618,5.6169,5.6644,5.705,5.739,5.7671,5.7897,5.8074,5.8206,5.8297,5.835,5.8371,5.8361,5.8324,5.8263,5.8181,5.8079,5.7961,5.7827,5.7681
2001-01-22,4.9269,4.7853,4.8119,4.8959,4.9974,5.1007,5.1993,5.2905,5.3731,5.447,5.5123,5.5694,5.6187,5.6609,5.6964,5.7258,5.7496,5.7683,5.7824,5.7922,5.7981,5.8006,5.8,5.7966,5.7907,5.7826,5.7724,5.7605,5.747,5.7322
2001-01-19,4.9376,4.7833,4.7967,4.8713,4.9663,5.0651,5.1604,5.249,5.3297,5.4019,5.4659,5.522,5.5704,5.6119,5.6468,5.6756,5.699,5.7173,5.731,5.7406,5.7463,5.7486,5.7479,5.7443,5.7383,5.73,5.7198,5.7078,5.6943,5.6794
2001-01-18,4.9242,4.7331,4.7254,4.7893,4.8794,4.9764,5.0714,5.1604,5.2417,5.3146,5.3791,5.4353,5.4839,5.5251,5.5595,5.5878,5.6103,5.6275,5.64,5.6482,5.6525,5.6532,5.6508,5.6455,5.6376,5.6275,5.6154,5.6015,5.5861,5.5693
2001-01-17,5.0505,4.8593,4.8405,4.8934,4.9746,5.0643,5.1534,5.2375,5.3146,5.3839,5.4452,5.4987,5.5448,5.5838,5.6163,5.6428,5.6638,5.6796,5.6909,5.698,5.7013,5.7012,5.698,5.6921,5.6837,5.6732,5.6607,5.6465,5.6308,5.6137
2001-01-16,5.0866,4.918,4.9104,4.9676,5.0495,5.1382,5.2258,5.3083,5.384,5.4524,5.5132,5.5666,5.613,5.6528,5.6865,5.7144,5.737,5.7549,5.7683,5.7777,5.7834,5.7859,5.7854,5.7821,5.7765,5.7687,5.759,5.7475,5.7346,5.7202
2001-01-12,5.0906,4.9269,4.9261,4.9873,5.0708,5.1598,5.247,5.329,5.4043,5.4724,5.5331,5.5868,5.6336,5.6741,5.7087,5.7377,5.7616,5.7808,5.7958,5.8068,5.8143,5.8185,5.8198,5.8185,5.8147,5.8088,5.801,5.7914,5.7804,5.7679
2001-01-11,4.9778,4.807,4.8076,4.8729,4.9613,5.0553,5.1474,5.234,5.3135,5.3855,5.4498,5.5067,5.5565,5.5996,5.6364,5.6675,5.6932,5.714,5.7303,5.7424,5.7508,5.7558,5.7577,5.7568,5.7534,5.7477,5.7399,5.7303,5.7191,5.7064
2001-01-10,4.9756,4.7993,4.7976,4.8575,4.9385,5.0245,5.1087,5.188,5.2611,5.3275,5.3871,5.4401,5.4867,5.5275,5.5626,5.5926,5.6177,5.6385,5.6551,5.6681,5.6776,5.684,5.6875,5.6885,5.6871,5.6837,5.6783,5.6712,5.6626,5.6525
2001-01-09,4.8714,4.6966,4.6978,4.7592,4.8409,4.9274,5.0123,5.0927,5.1673,5.2356,5.2975,5.3531,5.4027,5.4466,5.4851,5.5185,5.5472,5.5716,5.592,5.6086,5.6218,5.6319,5.6391,5.6436,5.6457,5.6456,5.6436,5.6397,5.6341,5.627
2001-01-08,4.7666,4.5975,4.6117,4.6856,4.7784,4.8748,4.9685,5.0567,5.1382,5.2126,5.2799,5.3403,5.394,5.4415,5.4831,5.5192,5.5503,5.5766,5.5985,5.6164,5.6306,5.6414,5.6491,5.6539,5.6562,5.656,5.6537,5.6494,5.6434,5.6357
2001-01-05,4.7804,4.6237,4.6335,4.7015,4.7892,4.8812,4.971,5.0556,5.1338,5.2052,5.2696,5.3273,5.3786,5.4237,5.4631,5.4971,5.5262,5.5507,5.5709,5.5872,5.5999,5.6093,5.6158,5.6194,5.6206,5.6194,5.6162,5.6111,5.6043,5.596
2001-01-04,5.0068,4.8233,4.8101,4.8587,4.9297,5.007,5.0838,5.1568,5.2246,5.2866,5.3428,5.393,5.4376,5.4769,5.5111,5.5406,5.5657,5.5867,5.6039,5.6177,5.6283,5.636,5.641,5.6436,5.644,5.6423,5.6388,5.6337,5.6271,5.6191
2001-01-03,5.2329,4.9955,4.9536,4.9857,5.0459,5.1154,5.1857,5.253,5.3155,5.3723,5.4233,5.4684,5.5078,5.542,5.571,5.5954,5.6155,5.6316,5.644,5.653,5.659,5.6622,5.6628,5.6612,5.6576,5.652,5.6448,5.6362,5.6262,5.615
2001-01-02,5.2389,4.912,4.7983,4.7879,4.8272,4.8895,4.9608,5.0337,5.1042,5.1704,5.231,5.2856,5.3341,5.3767,5.4134,5.4446,5.4707,5.4919,5.5086,5.5212,5.5299,5.5351,5.5371,5.5362,5.5326,5.5266,5.5184,5.5082,5.4963,5.4828
2000-12-29,5.4462,5.1458,5.0326,5.0145,5.0442,5.0966,5.1585,5.2225,5.2846,5.3428,5.3957,5.443,5.4845,5.5203,5.5506,5.5757,5.5959,5.6115,5.6229,5.6305,5.6345,5.6353,5.6331,5.6283,5.6211,5.6117,5.6004,5.5874,5.5728,5.5569
2000-12-28,5.4963,5.1952,5.0752,5.0493,5.0717,5.118,5.1747,5.2343,5.2926,5.3474,5.3975,5.4422,5.4814,5.5151,5.5436,5.567,5.5856,5.5999,5.6101,5.6165,5.6195,5.6194,5.6164,5.6109,5.603,5.5931,5.5813,5.5678,5.5529,5.5366
2000-12-27,5.4402,5.1509,5.0346,5.0107,5.0354,5.0845,5.1445,5.2077,5.2697,5.328,5.3815,5.4293,5.4714,5.5077,5.5384,5.5638,5.5842,5.5999,5.6112,5.6185,5.6222,5.6226,5.6199,5.6144,5.6064,5.5962,5.584,5.57,5.5545,5.5375
2000-12-26,5.4011,5.0883,4.9638,4.9382,4.9638,5.015,5.0775,5.1435,5.2083,5.2695,5.3258,5.3765,5.4214,5.4605,5.4939,5.5219,5.5448,5.5629,5.5766,5.5862,5.5921,5.5945,5.5937,5.5901,5.5838,5.5753,5.5646,5.552,5.5377,5.522
2000-12-22,5.3594,5.102,4.9783,4.9378,4.948,4.988,5.0442,5.1079,5.1735,5.2374,5.2975,5.3523,5.4014,5.4442,5.4807,5.5111,5.5357,5.5546,5.5682,5.5769,5.5811,5.5811,5.5772,5.5698,5.5592,5.5457,5.5295,5.5111,5.4905,5.468
2000-12-21,5.4285,5.1445,5.009,4.9632,4.9708,5.009,5.0636,5.1256,5.1893,5.2512,5.3093,5.3623,5.4095,5.4508,5.486,5.5154,5.5391,5.5574,5.5707,5.5794,5.5837,5.584,5.5807,5.5741,5.5644,5.552,5.5371,5.52,5.5009,5.48
