year,chord,root_integer,root_roman,quality,title_compressed,artist_compressed,title,artist
1978,F:maj/5,5,IV,maj/5,myway,elvispresley,My Way,Elvis Presley
1978,G:7/3,7,V,7/3,myway,elvispresley,My Way,Elvis Presley
1978,G:7,7,V,7,myway,elvispresley,My Way,Elvis Presley
1978,C:maj,0,I,maj,myway,elvispresley,My Way,Elvis Presley
1978,C:7/b7,0,I,7/b7,myway,elvispresley,My Way,Elvis Presley
1978,F:maj,5,IV,maj,myway,elvispresley,My Way,Elvis Presley
1978,F:min,5,IV,min,myway,elvispresley,My Way,Elvis Presley
1978,C:maj/5,0,I,maj/5,myway,elvispresley,My Way,Elvis Presley
1978,G:7,7,V,7,myway,elvispresley,My Way,Elvis Presley
1978,F:maj6,5,IV,maj6,myway,elvispresley,My Way,Elvis Presley
1978,C:maj,0,I,maj,myway,elvispresley,My Way,Elvis Presley
1978,E:min,4,III,min,myway,elvispresley,My Way,Elvis Presley
1978,G:min6,7,V,min6,myway,elvispresley,My Way,Elvis Presley
1978,A:maj,9,VI,maj,myway,elvispresley,My Way,Elvis Presley
1978,A:7,9,VI,7,myway,elvispresley,My Way,Elvis Presley
1978,D:min,2,II,min,myway,elvispresley,My Way,Elvis Presley
1978,F:maj/5,5,IV,maj/5,myway,elvispresley,My Way,Elvis Presley
1985,N,NonHarmonic,NonHarmonic,NonHarmonic,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,G:maj,0,I,maj,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,D:maj,7,V,maj,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,C:maj,5,IV,maj,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,D:maj,7,V,maj,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,G:maj,0,I,maj,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,D:maj,7,V,maj,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,C:maj,5,IV,maj,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,D:maj,7,V,maj,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,G:maj,0,I,maj,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,D:maj,7,V,maj,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,C:maj,5,IV,maj,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,D:maj,7,V,maj,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,C:maj,5,IV,maj,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,D:maj,7,V,maj,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,C:maj,5,IV,maj,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,D:maj,7,V,maj,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,E:min,9,VI,min,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,A:maj,2,II,maj,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,E:min,9,VI,min,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,A:maj,2,II,maj,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,C:maj,5,IV,maj,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,D:maj,7,V,maj,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,C:maj,5,IV,maj,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,D:maj,7,V,maj,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,G:maj,0,I,maj,catchmyfall,billyidol,Catch My Fall,Billy Idol
1985,D:maj,7,V,maj,catchmyfall,billyidol,Catch My Fall,Billy Idol
1976,C#:min9,0,I,min9,iwantyou,marvingaye,I Want You,Marvin Gaye
1976,F#:min7,5,IV,min7,iwantyou,marvingaye,I Want You,Marvin Gaye
1976,G#:min7,7,V,min7,iwantyou,marvingaye,I Want You,Marvin Gaye
1976,A:maj7,8,bVI,maj7,iwantyou,marvingaye,I Want You,Marvin Gaye
1976,G#:min7,7,V,min7,iwantyou,marvingaye,I Want You,Marvin Gaye
1976,C#:min7,0,I,min7,iwantyou,marvingaye,I Want You,Marvin Gaye
1976,F#:min7,5,IV,min7,iwantyou,marvingaye,I Want You,Marvin Gaye
1976,E:maj/5,3,bIII,maj/5,iwantyou,marvingaye,I Want You,Marvin Gaye
1976,E:maj7,3,bIII,maj7,iwantyou,marvingaye,I Want You,Marvin Gaye
1976,G#:sus4(b7),7,V,sus4(b7),iwantyou,marvingaye,I Want You,Marvin Gaye
1976,G#:7,7,V,7,iwantyou,marvingaye,I Want You,Marvin Gaye
1976,C#:min9,0,I,min9,iwantyou,marvingaye,I Want You,Marvin Gaye
1976,F#:min7,5,IV,min7,iwantyou,marvingaye,I Want You,Marvin Gaye
1976,E:maj/5,3,bIII,maj/5,iwantyou,marvingaye,I Want You,Marvin Gaye
1976,G#:7(#9),7,V,7(#9),iwantyou,marvingaye,I Want You,Marvin Gaye
1974,C:1,7,V,1,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1974,F:maj,0,I,maj,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1974,F:maj7,0,I,maj7,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1974,D:min,9,VI,min,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1974,F:maj7,0,I,maj7,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1974,F:7,0,I,7,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1974,Bb:maj,5,IV,maj,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1974,G:min7,2,II,min7,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1974,C:7,7,V,7,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1974,A:min7,4,III,min7,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1974,D:min,9,VI,min,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1974,G:7,2,II,7,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1974,Bb:min6,5,IV,min6,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1974,C:7,7,V,7,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1974,F:maj,0,I,maj,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1974,F:maj7,0,I,maj7,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1974,D:min,9,VI,min,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1974,F:maj7,0,I,maj7,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1974,F:7,0,I,7,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1974,Bb:maj,5,IV,maj,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1974,Bb:min6,5,IV,min6,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1974,F:maj7,0,I,maj7,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1974,D:7,9,VI,7,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1974,G:7,2,II,7,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1974,C:7,7,V,7,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1974,F:maj,0,I,maj,"you'rethefirst,thelast,myeverything",barrywhite,"You're The First, The Last, My Everything",Barry White
1977,N,NonHarmonic,NonHarmonic,NonHarmonic,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,G:maj,0,I,maj,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,A:min,2,II,min,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,A:min/11,2,II,min/11,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,G:maj,0,I,maj,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,A:min,2,II,min,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,A:min/11,2,II,min/11,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,G:maj,0,I,maj,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,A:min,2,II,min,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,A:min/11,2,II,min/11,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,G:maj,0,I,maj,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,A:min,2,II,min,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,A:min/11,2,II,min/11,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,G:maj,0,I,maj,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,A:min,2,II,min,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,A:min/11,2,II,min/11,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,G:maj,0,I,maj,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,A:min,2,II,min,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,A:min/11,2,II,min/11,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,G:maj,0,I,maj,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,A:min,2,II,min,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,A:min/11,2,II,min/11,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,G:maj,0,I,maj,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,A:min,2,II,min,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,A:min/11,2,II,min/11,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,G:maj,0,I,maj,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,A:min,2,II,min,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,A:min/11,2,II,min/11,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,G:maj,0,I,maj,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,A:min,2,II,min,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,A:min/11,2,II,min/11,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,G:maj,0,I,maj,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,A:min,2,II,min,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,A:min/11,2,II,min/11,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1977,G:maj,0,I,maj,idon'tloveyouanymore,teddypendergrass,I Don't Love You Anymore,Teddy Pendergrass
1976,G:5,0,I,5,magicman,heart,Magic Man,Heart
1976,F:maj,10,bVII,maj,magicman,heart,Magic Man,Heart
1976,G:5,0,I,5,magicman,heart,Magic Man,Heart
1976,F:maj,10,bVII,maj,magicman,heart,Magic Man,Heart
1976,G:5,0,I,5,magicman,heart,Magic Man,Heart
1976,Bb:maj,3,bIII,maj,magicman,heart,Magic Man,Heart
1976,F:maj,10,bVII,maj,magicman,heart,Magic Man,Heart
1976,G:5,0,I,5,magicman,heart,Magic Man,Heart
1976,Bb:maj,3,bIII,maj,magicman,heart,Magic Man,Heart
1976,F:maj,10,bVII,maj,magicman,heart,Magic Man,Heart
1976,G:5,0,I,5,magicman,heart,Magic Man,Heart
1976,F:maj,10,bVII,maj,magicman,heart,Magic Man,Heart
1976,G:maj,0,I,maj,magicman,heart,Magic Man,Heart
1976,Bb:maj,3,bIII,maj,magicman,heart,Magic Man,Heart
1976,C:maj,5,IV,maj,magicman,heart,Magic Man,Heart
1976,G:5,0,I,5,magicman,heart,Magic Man,Heart
1976,F:maj,10,bVII,maj,magicman,heart,Magic Man,Heart
1976,G:5,0,I,5,magicman,heart,Magic Man,Heart
1976,F:maj,10,bVII,maj,magicman,heart,Magic Man,Heart
1976,G:5,0,I,5,magicman,heart,Magic Man,Heart
1976,Bb:maj,3,bIII,maj,magicman,heart,Magic Man,Heart
1976,F:maj,10,bVII,maj,magicman,heart,Magic Man,Heart
1976,G:5,0,I,5,magicman,heart,Magic Man,Heart
1976,Bb:maj,3,bIII,maj,magicman,heart,Magic Man,Heart
1976,F:maj,10,bVII,maj,magicman,heart,Magic Man,Heart
1976,G:5,0,I,5,magicman,heart,Magic Man,Heart
1976,F:maj,10,bVII,maj,magicman,heart,Magic Man,Heart
1976,G:maj,0,I,maj,magicman,heart,Magic Man,Heart
1976,Bb:maj,3,bIII,maj,magicman,heart,Magic Man,Heart
1976,C:maj,5,IV,maj,magicman,heart,Magic Man,Heart
1986,N,NonHarmonic,NonHarmonic,NonHarmonic,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,A:min7,9,VI,min7,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,G:maj/3,7,V,maj/3,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,C:maj7,0,I,maj7,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,F:maj,5,IV,maj,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,A:min7,9,VI,min7,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,G:maj/3,7,V,maj/3,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,C:maj7,0,I,maj7,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,F:maj,5,IV,maj,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,A:min7,9,VI,min7,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,G:maj/3,7,V,maj/3,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,C:maj,0,I,maj,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,C:maj/3,0,I,maj/3,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,F:maj(9),5,IV,maj(9),truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,F:maj,5,IV,maj,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,A:min,9,VI,min,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,G:maj,7,V,maj,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,C:maj,0,I,maj,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,D:min,2,II,min,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,C:maj/3,0,I,maj/3,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,F:maj,5,IV,maj,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,A:min,9,VI,min,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,G:maj,7,V,maj,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,F:maj/5,5,IV,maj/5,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,C:maj,0,I,maj,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,F:maj,5,IV,maj,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,C:maj,0,I,maj,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,G:sus4,7,V,sus4,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,G:maj,7,V,maj,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,F:maj,5,IV,maj,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,C:maj/3,0,I,maj/3,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,F:maj,5,IV,maj,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,G:maj,7,V,maj,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,F:maj,5,IV,maj,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,C:maj,0,I,maj,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,F:maj,5,IV,maj,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,A:min,9,VI,min,truecolors,cyndilauper,True Colors,Cyndi Lauper
1986,F:maj/5,5,IV,maj/5,truecolors,cyndilauper,True Colors,Cyndi Lauper
1979,Z,NonHarmonic,NonHarmonic,NonHarmonic,september,"earth,wind&fire",September,"Earth, Wind & Fire"
1979,D:maj7,0,I,maj7,september,"earth,wind&fire",September,"Earth, Wind & Fire"
1979,C#:min7,11,VII,min7,september,"earth,wind&fire",September,"Earth, Wind & Fire"
1979,B:min7/b7,9,VI,min7/b7,september,"earth,wind&fire",September,"Earth, Wind & Fire"
1979,C#:min7,11,VII,min7,september,"earth,wind&fire",September,"Earth, Wind & Fire"
1979,F#:min7,4,III,min7,september,"earth,wind&fire",September,"Earth, Wind & Fire"
1979,D:maj7,0,I,maj7,september,"earth,wind&fire",September,"Earth, Wind & Fire"
1979,C#:min7,11,VII,min7,september,"earth,wind&fire",September,"Earth, Wind & Fire"
1979,B:min7/b7,9,VI,min7/b7,september,"earth,wind&fire",September,"Earth, Wind & Fire"
1979,C#:min7,11,VII,min7,september,"earth,wind&fire",September,"Earth, Wind & Fire"
1979,F#:min7,4,III,min7,september,"earth,wind&fire",September,"Earth, Wind & Fire"
1979,D:maj7,0,I,maj7,september,"earth,wind&fire",September,"Earth, Wind & Fire"
1979,C#:min7,11,VII,min7,september,"earth,wind&fire",September,"Earth, Wind & Fire"
1979,B:min7/b7,9,VI,min7/b7,september,"earth,wind&fire",September,"Earth, Wind & Fire"
1979,C#:7,11,VII,7,september,"earth,wind&fire",September,"Earth, Wind & Fire"
1979,F#:min7,4,III,min7,september,"earth,wind&fire",September,"Earth, Wind & Fire"
1979,A:11,7,V,11,september,"earth,wind&fire",September,"Earth, Wind & Fire"
1979,D:maj7,0,I,maj7,september,"earth,wind&fire",September,"Earth, Wind & Fire"
1979,C#:min7,11,VII,min7,september,"earth,wind&fire",September,"Earth, Wind & Fire"
1979,B:min7/b7,9,VI,min7/b7,september,"earth,wind&fire",September,"Earth, Wind & Fire"
1979,C#:min7,11,VII,min7,september,"earth,wind&fire",September,"Earth, Wind & Fire"
1979,F#:min7,4,III,min7,september,"earth,wind&fire",September,"Earth, Wind & Fire"
1979,D:maj7,0,I,maj7,september,"earth,wind&fire",September,"Earth, Wind & Fire"
1979,C#:min7,11,VII,min7,september,"earth,wind&fire",September,"Earth, Wind & Fire"
1979,B:min7/b7,9,VI,min7/b7,september,"earth,wind&fire",September,"Earth, Wind & Fire"
1958,G:maj,0,I,maj,justadream,jimmyclanton,Just A Dream,Jimmy Clanton
1958,G:7,0,I,7,justadream,jimmyclanton,Just A Dream,Jimmy Clanton
1958,D:7,7,V,7,justadream,jimmyclanton,Just A Dream,Jimmy Clanton
1958,G:maj,0,I,maj,justadream,jimmyclanton,Just A Dream,Jimmy Clanton
1958,C:maj,5,IV,maj,justadream,jimmyclanton,Just A Dream,Jimmy Clanton
1958,G:maj,0,I,maj,justadream,jimmyclanton,Just A Dream,Jimmy Clanton
1958,G:7,0,I,7,justadream,jimmyclanton,Just A Dream,Jimmy Clanton
1958,D:7,7,V,7,justadream,jimmyclanton,Just A Dream,Jimmy Clanton
1958,G:maj,0,I,maj,justadream,jimmyclanton,Just A Dream,Jimmy Clanton
1958,C:maj,5,IV,maj,justadream,jimmyclanton,Just A Dream,Jimmy Clanton
1958,G:maj,0,I,maj,justadream,jimmyclanton,Just A Dream,Jimmy Clanton
1958,G:7,0,I,7,justadream,jimmyclanton,Just A Dream,Jimmy Clanton
1958,G:maj6,0,I,maj6,justadream,jimmyclanton,Just A Dream,Jimmy Clanton
1977,G:maj,0,I,maj,we'reallalone,ritacoolidge,We're All Alone,Rita Coolidge
1977,A:min,2,II,min,we'reallalone,ritacoolidge,We're All Alone,Rita Coolidge
1977,B:min,4,III,min,we'reallalone,ritacoolidge,We're All Alone,Rita Coolidge
1977,A:min7,2,II,min7,we'reallalone,ritacoolidge,We're All Alone,Rita Coolidge
1977,G:maj,0,I,maj,we'reallalone,ritacoolidge,We're All Alone,Rita Coolidge
1977,F#:min7,11,VII,min7,we'reallalone,ritacoolidge,We're All Alone,Rita Coolidge
1977,B:7,4,III,7,we'reallalone,ritacoolidge,We're All Alone,Rita Coolidge
1977,E:min,9,VI,min,we'reallalone,ritacoolidge,We're All Alone,Rita Coolidge
1977,G:7/5,0,I,7/5,we'reallalone,ritacoolidge,We're All Alone,Rita Coolidge
1977,G:7,0,I,7,we'reallalone,ritacoolidge,We're All Alone,Rita Coolidge
1977,C:maj,5,IV,maj,we'reallalone,ritacoolidge,We're All Alone,Rita Coolidge
1977,G:maj6/3,0,I,maj6/3,we'reallalone,ritacoolidge,We're All Alone,Rita Coolidge
1977,Bb:dim,3,bIII,dim,we'reallalone,ritacoolidge,We're All Alone,Rita Coolidge
1977,A:min(9),2,II,min(9),we'reallalone,ritacoolidge,We're All Alone,Rita Coolidge
1977,D:7,7,V,7,we'reallalone,ritacoolidge,We're All Alone,Rita Coolidge
1977,D:7/b7,7,V,7/b7,we'reallalone,ritacoolidge,We're All Alone,Rita Coolidge
1977,B:min7,4,III,min7,we'reallalone,ritacoolidge,We're All Alone,Rita Coolidge
1977,E:min,9,VI,min,we'reallalone,ritacoolidge,We're All Alone,Rita Coolidge
1977,A:min7,2,II,min7,we'reallalone,ritacoolidge,We're All Alone,Rita Coolidge
1977,G:maj(9)/5,0,I,maj(9)/5,we'reallalone,ritacoolidge,We're All Alone,Rita Coolidge
1977,G:maj,0,I,maj,we'reallalone,ritacoolidge,We're All Alone,Rita Coolidge
1977,F#:min7,11,VII,min7,we'reallalone,ritacoolidge,We're All Alone,Rita Coolidge
1977,B:7,4,III,7,we'reallalone,ritacoolidge,We're All Alone,Rita Coolidge
1977,E:min,9,VI,min,we'reallalone,ritacoolidge,We're All Alone,Rita Coolidge
1978,G:maj,0,I,maj,youtookthewordsrightoutofmymouth,meatloaf,You Took The Words Right Out Of My Mouth,Meat Loaf
1978,C:maj,5,IV,maj,youtookthewordsrightoutofmymouth,meatloaf,You Took The Words Right Out Of My Mouth,Meat Loaf
1978,D:maj,7,V,maj,youtookthewordsrightoutofmymouth,meatloaf,You Took The Words Right Out Of My Mouth,Meat Loaf
1978,G:maj,0,I,maj,youtookthewordsrightoutofmymouth,meatloaf,You Took The Words Right Out Of My Mouth,Meat Loaf
1978,C:maj,5,IV,maj,youtookthewordsrightoutofmymouth,meatloaf,You Took The Words Right Out Of My Mouth,Meat Loaf
1978,D:maj,7,V,maj,youtookthewordsrightoutofmymouth,meatloaf,You Took The Words Right Out Of My Mouth,Meat Loaf
1978,G:maj,0,I,maj,youtookthewordsrightoutofmymouth,meatloaf,You Took The Words Right Out Of My Mouth,Meat Loaf
1978,C:maj,5,IV,maj,youtookthewordsrightoutofmymouth,meatloaf,You Took The Words Right Out Of My Mouth,Meat Loaf
1978,G:maj,0,I,maj,youtookthewordsrightoutofmymouth,meatloaf,You Took The Words Right Out Of My Mouth,Meat Loaf
1978,C:maj,5,IV,maj,youtookthewordsrightoutofmymouth,meatloaf,You Took The Words Right Out Of My Mouth,Meat Loaf
1978,G:maj,0,I,maj,youtookthewordsrightoutofmymouth,meatloaf,You Took The Words Right Out Of My Mouth,Meat Loaf
1978,C:maj,5,IV,maj,youtookthewordsrightoutofmymouth,meatloaf,You Took The Words Right Out Of My Mouth,Meat Loaf
1978,F:maj,10,bVII,maj,youtookthewordsrightoutofmymouth,meatloaf,You Took The Words Right Out Of My Mouth,Meat Loaf
1978,A:min,2,II,min,youtookthewordsrightoutofmymouth,meatloaf,You Took The Words Right Out Of My Mouth,Meat Loaf
1978,B:min,4,III,min,youtookthewordsrightoutofmymouth,meatloaf,You Took The Words Right Out Of My Mouth,Meat Loaf
1978,C:maj,5,IV,maj,youtookthewordsrightoutofmymouth,meatloaf,You Took The Words Right Out Of My Mouth,Meat Loaf
1978,D:maj,7,V,maj,youtookthewordsrightoutofmymouth,meatloaf,You Took The Words Right Out Of My Mouth,Meat Loaf
1978,G:maj,0,I,maj,youtookthewordsrightoutofmymouth,meatloaf,You Took The Words Right Out Of My Mouth,Meat Loaf
1978,C:maj,5,IV,maj,youtookthewordsrightoutofmymouth,meatloaf,You Took The Words Right Out Of My Mouth,Meat Loaf
1978,G:maj,0,I,maj,youtookthewordsrightoutofmymouth,meatloaf,You Took The Words Right Out Of My Mouth,Meat Loaf
1978,C:maj,5,IV,maj,youtookthewordsrightoutofmymouth,meatloaf,You Took The Words Right Out Of My Mouth,Meat Loaf
